Wall time,Step,Value
1732841421.1552792,42,-77.51728820800781
1732841421.428819,94,-77.45201110839844
1732841421.832963,167,-77.74130249023438
1732841422.162213,229,-76.92935943603516
1732841422.18801,234,-77.884521484375
1732841422.4151528,273,-76.40088653564453
1732841422.5931861,308,-78.59062957763672
1732841422.602418,310,-77.39244079589844
1732841422.643714,318,-78.19403076171875
1732841423.44415,474,-76.80975341796875
1732841423.784253,536,-77.4930648803711
1732841423.997184,579,-76.80802154541016
1732841424.0328379,586,-77.42694854736328
1732841424.3946712,634,-77.46068572998047
1732841424.5068128,647,-77.7729721069336
1732841424.87819,714,-77.63676452636719
1732841424.918498,722,-76.524658203125
1732841425.4880111,808,-78.29126739501953
1732841426.6556952,1014,-76.55256652832031
1732841426.92067,1066,-77.54737854003906
1732841427.111663,1104,-76.68656921386719
1732841427.8949308,1261,-75.93384552001953
1732841428.169305,1316,-76.8185806274414
1732841428.182375,1319,-76.23744201660156
1732841428.253518,1333,-76.06367492675781
1732841428.273688,1337,-76.66361236572266
1732841428.576278,1385,-76.97109985351562
1732841428.615345,1392,-76.35623931884766
1732841428.83709,1436,-77.47689819335938
1732841429.606158,1552,-76.22022247314453
1732841430.298041,1691,-76.52214813232422
1732841430.5342531,1734,-76.68269348144531
1732841430.5500212,1737,-76.44940948486328
1732841431.323447,1877,-76.12151336669922
1732841431.537631,1917,-76.58230590820312
1732841432.249939,2036,-77.8221435546875
1732841432.561671,2096,-76.74325561523438
1732841433.090382,2199,-77.2519302368164
1732841433.413302,2262,-76.85054016113281
1732841433.637308,2307,-76.6268539428711
1732841434.052904,2389,-76.60018920898438
1732841434.287796,2436,-75.48602294921875
1732841434.529582,2485,-76.51400756835938
1732841434.534116,2486,-75.99462890625
1732841434.5941691,2498,-77.70125579833984
1732841434.764229,2532,-75.63157653808594
1732841435.5255198,2685,-75.55884552001953
1732841435.808415,2740,-75.62492370605469
1732841436.935742,2967,-75.82443237304688
1732841437.2851882,3038,-76.06525421142578
1732841438.254998,3230,-75.90873718261719
1732841438.3363268,3246,-75.51048278808594
1732841438.634971,3305,-75.71702575683594
1732841440.22399,3618,-76.17018127441406
1732841440.2355158,3620,-74.43375396728516
1732841440.491315,3670,-75.85686492919922
1732841440.87434,3741,-74.97383880615234
1732841441.2454998,3814,-75.09284973144531
1732841441.281803,3821,-75.22659301757812
