Wall time,Step,Value
1733348341.47124,167,142.00914001464844
1733348343.137951,474,2.2682693004608154
1733348343.471822,536,6.614948272705078
1733348343.736417,586,5.852240562438965
1733348348.426859,1436,4.590476989746094
1733348353.992331,2307,4.277336597442627
1733348354.5454552,2389,3.151662588119507
1733348355.1272829,2486,2.9942469596862793
1733348368.8133671,4492,1.4364941120147705
1733348372.51548,5134,0.9399313926696777
1733348381.957251,6711,0.9975049495697021
1733348387.762451,7463,0.5808489918708801
1733348402.061326,9260,0.4936525821685791
1733348403.307452,9468,0.4257592260837555
1733348408.8255749,10399,0.302869975566864
1733348411.845967,10905,0.3895300626754761
1733348412.199562,10966,0.38915136456489563
1733348418.190963,11969,0.3618605434894562
1733348431.968873,14294,0.5445349216461182
1733348434.148923,14668,0.6550310850143433
1733348434.789153,14779,0.942640483379364
1733348442.818978,16116,0.3441263437271118
1733348452.509113,17543,0.5758886933326721
1733348466.1113799,19640,0.4998488426208496
1733348468.584067,20062,0.563861608505249
1733348471.4107788,20539,0.4500609338283539
1733348471.649786,20578,0.5692395567893982
1733348473.3476841,20855,0.47163766622543335
1733348476.1811562,21319,0.44728773832321167
1733348482.1606731,22330,0.4477652609348297
1733348488.4508932,23361,2.582611560821533
1733348490.497667,23701,0.40871402621269226
1733348493.212255,24147,0.5578612089157104
1733348494.2648902,24322,0.6593105792999268
1733348497.087511,24727,0.479243665933609
1733348500.4378738,25253,1.5254114866256714
1733348523.914512,28996,0.46176964044570923
1733348529.29707,29829,0.4849971532821655
1733348533.687052,30612,0.43242737650871277
1733348534.177564,30706,0.4907533526420593
1733348538.273529,31443,0.40982744097709656
1733348541.002632,31936,0.5505018830299377
1733348544.098424,32435,0.6879018545150757
1733348548.2704499,33181,0.3862362504005432
1733348551.48719,33749,0.5748406648635864
1733348551.683079,33785,0.38314297795295715
1733348551.9745438,33839,0.5836399793624878
1733348552.174858,33876,0.7714731097221375
1733348555.991839,34525,0.6529710292816162
1733348563.7066538,35953,0.5765750408172607
1733348567.314997,36629,0.6632822751998901
1733348567.483404,36659,0.5255104303359985
1733348573.5418181,37764,0.7742280960083008
1733348574.1444259,37876,0.7309023141860962
1733348578.817485,38720,0.8787322640419006
1733348579.458812,38840,0.45979005098342896
1733348584.1899378,39702,0.9230191707611084
1733348593.2671518,41271,0.596267819404602
1733348599.863314,42468,0.6624355316162109
1733348606.337652,43639,0.3603232502937317
1733348606.718302,43711,0.9185000061988831
1733348608.301939,43993,0.26243433356285095
1733348609.425009,44200,1.0757230520248413
1733348609.70113,44251,0.9223517179489136
1733348613.607682,44964,0.44796323776245117
1733348615.798785,45372,0.6418161392211914
1733348621.058698,46334,0.5797379612922668
1733348621.497975,46413,0.7005592584609985
1733348628.754634,47744,0.6946728825569153
1733348630.006277,47970,0.6716925501823425
1733348631.1736472,48181,0.691869854927063
1733348647.215731,51134,0.7923488020896912
1733348647.718752,51227,0.46809104084968567
1733348650.9281569,51798,0.8418423533439636
1733348657.0541298,52906,1.0378690958023071
1733348658.048646,53092,0.7840687036514282
1733348662.329771,53862,0.8271152377128601
1733348677.4327931,56521,0.7381824851036072
1733348679.000757,56820,0.946455180644989
1733348690.285017,58746,0.8175837397575378
1733348698.139474,60179,0.6734303832054138
1733348698.172645,60185,0.5235510468482971
1733348699.765911,60475,1.1885828971862793
1733348709.2811892,62139,1.1328232288360596
1733348718.067564,63671,0.7025557160377502
1733348722.774338,64521,0.7612310647964478
1733348728.899552,65643,0.8908286690711975
1733348735.1135511,66787,0.8150652647018433
1733348736.418226,67021,0.4567791819572449
1733348738.720414,67440,1.24439537525177
1733348748.430448,69185,0.5973379015922546
1733348751.2867231,69719,0.4725465774536133
1733348755.8841732,70580,0.707565426826477
1733348756.303348,70656,0.8922901153564453
1733348760.596152,71428,0.6997554898262024
1733348763.181799,71906,0.5905750393867493
1733348763.451736,71957,0.7495926022529602
1733348763.7420428,72012,0.6028797030448914
1733348767.497612,72723,0.5885714292526245
1733348769.0230231,73009,0.5681228637695312
1733348786.6484458,76218,1.2969672679901123
1733348790.399725,76906,0.7491199970245361
1733348797.717792,78208,1.304071068763733
1733348801.65997,78920,1.9130394458770752
1733348802.1197472,79005,0.7883806228637695
1733348810.283917,80390,1.988021731376648
1733348811.499089,80613,0.9321355223655701
1733348813.586946,80996,0.8874012231826782
1733348833.2835379,84601,0.9228301644325256
1733348835.8561778,85089,1.2598130702972412
1733348840.82382,86014,0.5229307413101196
1733348844.887415,86780,1.3103058338165283
1733348845.341441,86865,0.9686803817749023
1733348846.0921679,87008,0.44806015491485596
1733348848.105653,87393,1.0094534158706665
1733348852.023179,88137,1.5010528564453125
1733348854.85358,88674,0.9324053525924683
1733348858.6503081,89347,1.3175888061523438
1733348858.7486742,89363,2.217817783355713
1733348862.2599318,89973,2.608959197998047
1733348863.759956,90237,0.7773394584655762
1733348871.44852,91624,1.225104570388794
1733348871.568418,91647,1.292488694190979
1733348874.110122,92120,1.120133399963379
1733348881.756246,93471,0.7196488976478577
1733348884.016296,93901,0.7530292272567749
1733348890.267554,95057,1.7056690454483032
1733348892.00474,95377,1.1662687063217163
1733348892.619143,95480,0.9170162081718445
1733348897.291382,96301,1.0440038442611694
1733348909.7402098,98474,1.266258716583252
1733348917.553243,99884,1.3354125022888184
1733348922.9777339,100858,1.1580395698547363
1733348925.615801,101335,1.0581896305084229
1733348928.769831,101923,1.2653076648712158
1733348928.881099,101943,1.0125272274017334
1733348934.096693,102911,1.5238628387451172
1733348934.585964,103001,0.8167928457260132
1733348940.030517,103947,0.7540968060493469
1733348942.172821,104334,0.7631601691246033
1733348945.1548228,104896,1.3436800241470337
1733348945.3030279,104924,0.7809977531433105
1733348949.936264,105774,1.051198959350586
1733348954.252213,106566,0.7584050893783569
1733348961.077369,107837,1.6084322929382324
1733348965.3158588,108586,1.9967788457870483
1733348974.989832,110224,0.9862635135650635
1733348981.273869,111323,1.0985608100891113
1733348983.3291242,111698,1.2722597122192383
1733348989.9443789,112902,0.8821550011634827
1733349002.246326,115096,1.3778702020645142
1733349004.793546,115518,2.187687635421753
1733349011.289412,116711,1.2233555316925049
1733349011.689932,116783,1.1332480907440186
1733349013.178761,117047,1.3170650005340576
1733349016.3639638,117635,1.7556750774383545
1733349019.45519,118190,1.2849382162094116
1733349036.424173,121192,0.9356110692024231
1733349036.430856,121193,1.4186837673187256
1733349037.2122161,121332,0.8248007297515869
1733349037.595652,121403,0.824177086353302
1733349039.930753,121835,0.8510606288909912
1733349041.93182,122205,1.1503901481628418
1733349044.2777998,122634,1.7149465084075928
1733349059.212817,125290,0.9844075441360474
1733349085.483878,130071,1.003753423690796
1733349094.144168,131680,1.404858946800232
1733349095.2132301,131876,0.6481707692146301
1733349108.765685,134376,1.5088527202606201
1733349108.832777,134389,1.8399375677108765
1733349109.279686,134474,2.986604690551758
