Wall time,Step,Value
1732984939.487078,0,0.0
1732984940.42878,1,0.0
1732984941.3522172,2,0.0
1732984942.269481,3,0.0
1732984943.18005,4,0.0
1732984944.079402,5,0.0
1732984944.981245,6,0.0
1732984945.863487,7,0.0
1732984946.827444,8,0.0
1732984947.784949,9,0.0
1732984948.679231,10,0.0
1732984949.5723672,11,0.0
1732984950.512939,12,0.0
1732984951.462095,13,0.0
1732984952.4102662,14,0.0
1732984953.3094559,15,0.0
1732984954.2181199,16,0.0
1732984955.1096141,17,0.0
1732984956.0709682,18,0.0
1732984957.012126,19,0.0
1732984957.9102368,20,0.0
1732984958.8117068,21,0.0
1732984959.712406,22,0.0
1732984960.665241,23,0.0
1732984961.568727,24,0.0
1732984962.441959,25,0.0
1732984963.3724139,26,0.0
1732984964.290783,27,0.0
1732984965.246057,28,0.0
1732984966.169767,29,0.0
1732984967.089856,30,0.0
1732984968.081275,31,0.0
1732984969.006171,32,0.0
1732984969.95408,33,0.0
1732984970.864976,34,0.0
1732984971.768255,35,0.0
1732984972.689607,36,0.0
1732984973.614516,37,0.0
1732984974.568736,38,0.0
1732984975.455294,39,0.0
1732984976.350925,40,0.0
1732984977.2913952,41,0.0
1732984978.238962,42,0.0
1732984979.1594272,43,0.0
1732984980.1104481,44,0.0
1732984981.06531,45,0.0
1732984981.97751,46,0.0
1732984982.942854,47,0.0
1732984983.8676622,48,0.0
1732984984.8385339,49,0.0
1732984985.777812,50,0.0
1732984986.700159,51,0.0
1732984987.677006,52,0.0
1732984988.5701141,53,0.0
1732984989.501863,54,0.0
1732984990.4220438,55,0.0
1732984991.316517,56,0.0
1732984994.141182,57,0.0
1732985003.1741261,58,0.0
1732985012.560933,59,0.0
1732985022.306654,60,0.0
1732985032.099722,61,0.0
1732985042.0364008,62,0.0
1732985051.896649,63,0.0
1732985061.415371,64,0.0
1732985071.119807,65,0.0
1732985080.773319,66,0.0
1732985090.299637,67,0.0
1732985099.877771,68,0.0
1732985109.7194629,69,0.0
1732985119.327543,70,0.0
1732985129.035289,71,0.0
1732985138.7738051,72,0.0
1732985149.057184,73,0.0
1732985159.3082,74,0.0
1732985169.446545,75,0.0
1732985179.391409,76,0.0
1732985189.427708,77,0.0
1732985199.448135,78,0.0
1732985209.42326,79,0.0
1732985219.408094,80,0.0
1732985229.396406,81,0.0
1732985239.303522,82,0.0
1732985249.247641,83,0.0
1732985259.223936,84,0.0
1732985269.235546,85,0.0
1732985279.23872,86,0.0
1732985289.2804182,87,0.0
1732985299.3190231,88,0.0
1732985309.381865,89,0.0
1732985319.478718,90,0.0
1732985329.569108,91,0.0
1732985339.68749,92,0.0
1732985349.865408,93,0.0
1732985360.068508,94,0.0
1732985370.309064,95,0.0
1732985380.532466,96,0.0
1732985390.7082932,97,0.0
1732985400.9257832,98,0.0
1732985411.188118,99,0.0
1732985421.6630988,100,0.0
1732985432.196907,101,0.0
1732985442.5564742,102,0.0
1732985453.0118651,103,0.0
1732985463.715748,104,0.0
1732985473.950732,105,0.0
1732985484.3191109,106,0.0
1732985494.5871801,107,0.0
1732985504.875416,108,0.0
1732985515.075148,109,0.0
1732985525.2570848,110,0.0
1732985535.575619,111,0.0
1732985546.511092,112,0.0
1732985556.682421,113,0.0
1732985567.665029,114,0.0
1732985578.1672802,115,0.0
1732985588.8050802,116,0.0
1732985601.722594,117,0.0
1732985613.0407848,118,0.0
1732985624.7082272,119,0.0
1732985636.4828448,120,0.0
1732985647.8759081,121,0.0
1732985658.39754,122,0.0
1732985670.108872,123,0.0
1732985680.8003688,124,0.0
1732985691.315427,125,0.0
1732985701.772504,126,0.0
1732985712.08714,127,0.0
1732985722.451514,128,0.0
1732985732.791829,129,0.0
1732985743.122082,130,0.0
1732985753.427894,131,0.0
1732985763.728123,132,0.0
1732985774.099273,133,0.0
1732985784.420929,134,0.0
1732985794.81184,135,0.0
1732985805.2078972,136,0.0
1732985815.6098518,137,0.0
1732985825.988052,138,0.0
1732985836.366647,139,0.0
1732985846.881978,140,0.0
1732985857.3048651,141,0.0
1732985867.741388,142,0.0
1732985878.1410692,143,0.0
1732985888.5681899,144,0.0
1732985898.971189,145,0.0
1732985909.358999,146,0.0
1732985919.7703922,147,0.0
1732985930.1990788,148,0.0
1732985940.562332,149,0.0
