Wall time,Step,Value
1732819650.341645,167,2.7434654235839844
1732819650.659193,229,129.59266662597656
1732819651.954439,474,3.970374822616577
1732819652.260509,536,1.9429833889007568
1732819652.5282109,586,5.276280879974365
1732819652.84974,647,74.29876708984375
1732819654.853745,1014,1.2065858840942383
1732819656.700344,1333,2.1608173847198486
1732819656.961637,1385,6.72655725479126
1732819657.2136781,1436,3.097494602203369
1732819658.7216918,1737,4.272724628448486
1732819659.4139478,1877,1.7258108854293823
1732819661.602515,2307,3.099372386932373
1732819662.012979,2389,4.180852890014648
1732819662.493439,2486,1.696031928062439
1732819663.530761,2685,3.452817440032959
1732819666.728574,3246,4.737659454345703
1732819667.074564,3305,2.7292866706848145
1732819674.8915021,4317,2.026540517807007
1732819675.660005,4400,1.9281569719314575
1732819676.415348,4492,1.0551663637161255
1732819680.71943,4971,1.305010199546814
1732819682.177454,5134,0.6894819736480713
1732819684.2318988,5345,1.0607599020004272
1732819686.7153192,5723,0.8118229508399963
1732819687.749213,5907,0.5083312392234802
1732819688.2010949,5990,0.7556521892547607
1732819689.360346,6200,0.42166659235954285
1732819692.083369,6699,0.4869575798511505
1732819692.1488268,6711,1.3589324951171875
1732819692.943077,6854,0.6853781938552856
1732819693.5496588,6966,0.7723616361618042
1732819694.570585,7155,0.5212489366531372
1732819696.2977002,7463,0.37288275361061096
1732819698.2435892,7798,0.365726500749588
1732819698.446026,7833,0.4598993957042694
1732819699.7735019,8066,0.3383033871650696
1732819700.401851,8180,0.7549850344657898
1732819700.6342762,8221,0.44730085134506226
1732819702.154508,8498,1.1172676086425781
1732819704.242899,8878,0.44293510913848877
1732819704.553335,8935,1.7642391920089722
1732819706.561284,9260,0.7483929991722107
1732819707.719865,9468,0.4234890639781952
1732819708.198745,9554,0.686944842338562
1732819708.993852,9698,0.31512466073036194
1732819713.3962188,10399,0.3213419020175934
1732819713.909545,10479,0.4795103371143341
1732819716.598243,10905,0.5604636073112488
1732819716.989391,10966,0.39808031916618347
1732819717.295979,11020,0.31308937072753906
1732819720.5219772,11532,0.4298333525657654
1732819720.726479,11566,0.2461284101009369
1732819723.479595,11969,0.6702801585197449
1732819725.2594528,12164,0.6149212121963501
1732819726.140893,12290,0.40159040689468384
1732819730.8308349,12877,0.30464643239974976
1732819731.894606,13034,0.5044108629226685
1732819732.124717,13061,0.6147596836090088
1732819740.3730261,14294,0.6571935415267944
1732819742.845153,14668,0.6082332730293274
1732819743.676557,14779,0.8629832863807678
1732819744.395388,14873,0.6242541074752808
1732819748.83951,15473,0.912437379360199
1732819750.6952682,15764,0.45566093921661377
1732819753.2976482,16116,0.9015639424324036
1732819759.2396438,16857,0.8714081048965454
1732819760.803456,17066,0.33575236797332764
1732819761.038,17097,0.5060592293739319
1732819762.6465878,17317,0.5235430598258972
1732819764.6464,17543,0.6756200790405273
1732819779.6515899,19531,0.5451808571815491
1732819780.540067,19640,0.3765273094177246
1732819781.301624,19731,0.4089900255203247
1732819783.614259,19995,0.41075599193573
1732819784.233661,20062,0.46887579560279846
1732819785.912071,20244,0.5797131061553955
1732819786.5704708,20323,0.7563830018043518
1732819788.341483,20539,0.429638147354126
1732819788.6587892,20578,0.6895106434822083
1732819790.3070521,20779,0.8457193374633789
1732819790.332889,20782,0.7460305690765381
1732819790.9224021,20855,0.6192284822463989
1732819792.617768,21080,0.6160691380500793
1732819793.044715,21144,0.8388404846191406
1732819794.350541,21319,0.4295855760574341
1732819798.245582,21848,0.6885390281677246
1732819801.216594,22245,0.4604961574077606
1732819801.84584,22330,0.4028319716453552
1732819802.0358322,22358,0.3049089014530182
1732819807.853399,23138,0.7101073861122131
1732819809.1425889,23286,0.5004048347473145
1732819809.692996,23361,0.4583489000797272
1732819810.22805,23427,0.6318977475166321
1732819812.1556108,23670,0.3987434208393097
1732819812.373109,23701,0.4557751417160034
1732819815.4802299,24147,1.1109204292297363
1732819816.419091,24282,0.592330813407898
1732819816.435423,24284,0.4769723415374756
1732819816.698296,24322,0.6594295501708984
1732819818.842742,24621,1.4867217540740967
1732819819.757591,24727,0.8449181318283081
1732819821.32879,24934,0.4656987190246582
1732819823.940614,25253,0.4643297791481018
1732819824.982105,25391,0.6450275778770447
1732819828.31471,25812,0.5744392275810242
1732819828.576662,25847,0.45182204246520996
1732819835.907562,26797,0.7074185609817505
1732819835.916588,26798,0.3942815363407135
1732819841.1975071,27505,0.5173043012619019
1732819841.922506,27603,0.697235643863678
1732819848.908085,28543,0.8671808242797852
1732819852.474999,28970,2.0887956619262695
1732819852.660658,28996,0.8603748083114624
1732819853.1572921,29062,0.9795436859130859
1732819854.061749,29201,0.6037403345108032
1732819854.421982,29263,0.5685098767280579
1732819857.94927,29829,0.5297464728355408
1732819859.068269,30005,0.29625096917152405
1732819859.241508,30031,0.9489092230796814
1732819860.411316,30174,1.097320556640625
1732819862.524129,30470,0.4275965392589569
1732819863.421139,30612,0.5547558665275574
1732819864.049576,30706,0.7846375107765198
1732819864.13744,30720,0.3841722905635834
1732819869.0370162,31406,0.498361736536026
1732819869.314424,31443,0.5362104177474976
1732819873.439818,31880,0.3905641734600067
1732819873.940247,31936,0.5967016220092773
1732819878.061174,32435,0.6691431999206543
1732819879.785269,32657,0.674018919467926
1732819880.665227,32762,0.449271023273468
1732819881.7036119,32894,1.094087839126587
1732819881.755261,32902,0.5441193580627441
1732819882.701685,33034,0.2823265790939331
1732819883.619333,33181,0.3881179690361023
1732819884.822572,33375,0.7478755116462708
1732819885.045482,33403,0.726973295211792
1732819887.444204,33737,0.8546314239501953
1732819887.527254,33749,0.5246258974075317
1732819887.785753,33785,2.605592727661133
1732819888.161129,33839,1.9078954458236694
1732819888.4088151,33876,0.5427842736244202
1732819888.651264,33913,0.5401354432106018
1732819889.4897332,34036,0.6953797936439514
1732819891.7021,34362,0.5719179511070251
1732819892.777463,34525,0.4486912786960602
1732819893.265346,34599,0.5629431009292603
1732819898.982847,35354,0.7694202661514282
1732819899.902483,35483,0.5423687696456909
1732819903.464515,35953,0.9366865754127502
1732819904.143457,36037,0.7796571850776672
1732819908.456199,36629,1.3649941682815552
1732819908.662845,36659,1.02724289894104
1732819910.09008,36850,0.6570661664009094
1732819913.309931,37202,0.7918043732643127
1732819915.7865899,37489,0.7380895614624023
1732819918.369081,37764,0.7607587575912476
1732819919.375826,37876,0.9370028376579285
1732819924.416285,38455,1.005937099456787
1732819926.7601862,38720,0.4411519169807434
1732819927.810667,38840,0.46337494254112244
1732819932.047402,39296,0.6859500408172607
1732819935.73509,39702,0.5974412560462952
1732819937.609461,39909,0.6395025253295898
1732819941.103721,40296,0.5247389078140259
1732819943.3365388,40500,0.7486603856086731
1732819945.352264,40720,0.6838001608848572
1732819945.931963,40793,1.1482455730438232
1732819947.9576802,41040,0.589083194732666
1732819950.2437718,41271,0.7507871389389038
1732819953.011478,41539,1.1259385347366333
1732819958.223367,42134,1.1703283786773682
1732819961.057281,42450,0.9220035672187805
1732819961.225299,42468,0.45398539304733276
1732819979.087324,43518,0.34563422203063965
1732819980.858722,43639,0.5176200866699219
1732819981.950824,43711,0.9212726950645447
1732819983.521387,43805,0.6663172245025635
1732819986.406882,43993,1.0027891397476196
1732819987.050581,44073,0.8747057914733887
1732819987.986717,44200,0.8653789758682251
1732819988.033918,44207,0.7218592166900635
1732819988.364544,44251,0.8620198369026184
1732819988.7550368,44304,0.5459547638893127
1732819992.6734111,44816,0.9168040752410889
1732819993.7206242,44964,1.22897469997406
1732819996.681248,45372,1.2101339101791382
1732819997.6934102,45507,0.6426480412483215
1732819998.792748,45658,2.2485828399658203
1732820003.6889951,46334,1.1008996963500977
1732820004.252106,46413,0.38328850269317627
1732820010.51195,47301,2.4730794429779053
1732820012.714659,47638,1.0458084344863892
1732820013.5295842,47744,0.578660249710083
1732820015.082189,47970,0.9446694850921631
1732820015.773061,48076,0.3601936995983124
1732820016.45755,48181,0.592074453830719
1732820018.645264,48522,1.0339363813400269
1732820023.5997288,49272,0.6617861390113831
1732820024.258343,49351,0.49676525592803955
1732820025.091085,49477,0.6609807014465332
1732820028.887105,50006,0.8234148025512695
1732820029.2313,50056,1.8029062747955322
1732820029.965743,50165,0.867001473903656
1732820030.164754,50195,1.152327060699463
1732820034.86608,50819,0.46356555819511414
1732820036.2880719,50979,0.7740622758865356
1732820037.532004,51134,1.8874244689941406
1732820038.287657,51227,0.6846214532852173
1732820043.100301,51798,0.9197193384170532
1732820046.762618,52292,0.7856953144073486
