Wall time,Step,Value
1733337738.055541,0,0.0
1733337749.076996,1,0.0
1733337759.438879,2,0.0
1733337771.955245,3,0.0
1733337783.3302772,4,0.0
1733337794.641526,5,0.0
1733337805.809472,6,0.0
1733337817.388406,7,0.0
1733337828.7832,8,0.0
1733337840.227783,9,0.0
1733337852.2741299,10,0.0
1733337863.5208051,11,0.0
1733337874.75337,12,0.0
1733337887.595584,13,0.0
1733337900.003194,14,0.0
1733337912.468673,15,0.0
1733337924.559916,16,0.0
1733337935.183529,17,0.0
1733337945.696962,18,0.0
1733337957.085014,19,0.0
1733337967.656518,20,0.0
1733337978.444866,21,0.0
1733337989.278545,22,0.0
1733337999.896016,23,0.0
1733338010.410125,24,0.0
1733338020.97537,25,0.0
1733338032.474887,26,0.0
1733338043.1345458,27,0.0
1733338053.838511,28,0.0
1733338064.5486479,29,0.0
1733338076.320262,30,0.0
1733338087.151513,31,0.0
1733338098.1574311,32,0.0
1733338109.492832,33,0.0
1733338120.394578,34,0.0
1733338132.055701,35,0.0
1733338143.04514,36,0.0
1733338154.596137,37,0.0
1733338166.855947,38,0.0
1733338179.08514,39,0.0
1733338190.7512052,40,0.0
1733338201.933158,41,0.0
1733338213.6318889,42,0.0
1733338225.0885582,43,0.0
1733338236.635576,44,0.0
1733338248.042075,45,0.0
1733338259.452023,46,0.0
1733338270.894541,47,0.0
1733338282.434853,48,0.0
1733338293.899151,49,0.0
1733338305.5322602,50,0.0
1733338317.192818,51,0.0
1733338329.491924,52,0.0
1733338341.595166,53,0.0
1733338353.302798,54,0.0
1733338364.843542,55,0.0
1733338376.53663,56,0.0
1733338388.1229382,57,0.0
1733338399.716792,58,0.0
1733338411.963999,59,0.0
1733338423.664022,60,0.0
1733338435.4355211,61,0.0
1733338447.483405,62,0.0
1733338459.198786,63,0.0
1733338470.984829,64,0.0
1733338482.702126,65,0.0
1733338494.280989,66,0.0
1733338506.027182,67,0.0
1733338517.663539,68,0.0
1733338529.282122,69,0.0
1733338540.9739468,70,0.0
1733338552.710576,71,0.0
1733338564.362093,72,0.0
1733338576.249588,73,0.0
1733338588.369205,74,0.0
1733338602.17763,75,0.0
1733338613.9547021,76,0.0
1733338625.710022,77,0.0
1733338637.5407739,78,0.0
1733338649.282166,79,0.0
1733338661.25003,80,0.0
1733338673.073079,81,0.0
1733338684.985824,82,0.0
1733338696.8637161,83,0.0
1733338708.635434,84,0.0
1733338720.38914,85,0.0
1733338732.129104,86,0.0
1733338744.048031,87,0.0
1733338755.888588,88,0.0
1733338767.8049998,89,0.0
1733338779.799615,90,0.0
1733338791.741906,91,0.0
1733338803.5777018,92,0.0
1733338815.625515,93,0.0
1733338827.178793,94,0.0
1733338838.7918441,95,0.0
1733338851.6918862,96,0.0
1733338866.6878972,97,0.0
1733338878.183637,98,0.0
1733338889.187489,99,0.0
1733338901.712218,100,0.0
1733338913.963128,101,0.0
1733338926.1146739,102,0.0
1733338938.482813,103,0.0
1733338950.328801,104,0.0
1733338963.499499,105,0.0
1733338976.586277,106,0.0
1733338989.044464,107,0.0
1733339001.720952,108,0.0
1733339013.2898781,109,0.0
1733339025.209546,110,0.0
1733339036.996466,111,0.0
1733339049.175891,112,0.0
1733339060.613285,113,0.0
1733339071.892019,114,0.0
1733339083.823046,115,0.0
1733339095.6325262,116,0.0
1733339108.681122,117,0.0
1733339121.3756568,118,0.0
1733339133.6282089,119,0.0
1733339145.544121,120,0.0
1733339157.499585,121,0.0
1733339168.971159,122,0.0
1733339180.4081368,123,0.0
1733339191.779592,124,0.0
1733339203.248804,125,0.0
1733339214.751953,126,0.0
1733339226.204355,127,0.0
1733339237.868478,128,0.0
1733339249.511924,129,0.0
1733339261.2870688,130,0.0
1733339272.982681,131,0.0
1733339284.797471,132,0.0
1733339296.7179039,133,0.0
1733339308.451031,134,0.0
1733339320.575805,135,0.0
1733339334.5539389,136,0.0
1733339346.722733,137,0.0
1733339359.232193,138,0.0
1733339371.6979892,139,0.0
1733339383.711034,140,0.0
1733339395.721809,141,0.0
1733339407.597645,142,0.0
1733339419.428528,143,0.0
1733339431.1016378,144,0.0
1733339442.746513,145,0.0
1733339455.3829849,146,0.0
1733339467.742398,147,0.0
1733339480.75858,148,0.0
1733339492.990278,149,0.0
1733339505.4704351,150,0.0
1733339517.36581,151,0.0
1733339529.30228,152,0.0
1733339541.6072488,153,0.0
1733339553.394953,154,0.0
1733339565.1864982,155,0.0
1733339576.8512058,156,0.0
1733339588.697333,157,0.0
1733339600.442013,158,0.0
1733339612.2137332,159,0.0
1733339623.981455,160,0.0
1733339635.797626,161,0.0
