Wall time,Step,Value
1732985941.4328089,167,-57.94194412231445
1732985943.049782,474,-58.67409133911133
1732985943.39209,536,-58.473663330078125
1732985943.649896,586,-58.82109069824219
1732985943.965701,647,-59.554569244384766
1732985948.066293,1436,-58.15330505371094
1732985949.638474,1737,-56.789894104003906
1732985952.594253,2307,-57.273948669433594
1732985953.015888,2389,-57.27203369140625
1732985953.531757,2486,-57.646392822265625
1732985957.4652941,3246,-57.814544677734375
1732985963.935269,4492,-57.15507507324219
1732985967.249405,5134,-59.1029052734375
1732985971.367231,5907,-56.45835494995117
1732985975.921816,6699,-58.81746292114258
1732985975.9928582,6711,-59.802101135253906
1732985977.4960482,6966,-56.988525390625
1732985980.354057,7463,-58.03368377685547
1732985982.20866,7798,-58.204471588134766
1732985982.402155,7833,-59.83979415893555
1732985986.119284,8498,-58.142860412597656
1732985990.369537,9260,-58.42466735839844
1732985991.51901,9468,-59.14242935180664
1732985996.771866,10399,-59.22733688354492
1732985999.6157088,10905,-58.45579528808594
1732985999.973799,10966,-58.87511444091797
1732986003.156769,11532,-58.3202018737793
1732986005.6481721,11969,-59.07500076293945
1732986010.787914,12877,-58.997657775878906
1732986011.668192,13034,-57.12274932861328
1732986018.80262,14294,-57.333473205566406
1732986020.9398668,14668,-60.00577926635742
1732986021.559873,14779,-59.16154098510742
1732986029.155263,16116,-57.19968795776367
1732986033.3433862,16857,-58.21675109863281
1732986035.9593349,17317,-59.12038803100586
1732986037.230826,17543,-59.01377487182617
1732986048.492675,19531,-57.781951904296875
1732986049.107878,19640,-57.37908172607422
1732986051.586297,20062,-59.97488784790039
1732986054.296803,20539,-59.97108840942383
1732986054.5171788,20578,-58.590091705322266
1732986056.088366,20855,-58.25852584838867
1732986057.3798,21080,-59.96699905395508
1732986057.741612,21144,-58.9677848815918
1732986058.730151,21319,-59.190765380859375
1732986064.503244,22330,-57.6784553527832
1732986064.6629062,22358,-58.292972564697266
1732986069.927475,23286,-59.228309631347656
1732986070.366067,23361,-60.655235290527344
1732986070.738841,23427,-61.07535171508789
1732986072.15973,23670,-59.029964447021484
1732986072.3363142,23701,-59.28116226196289
1732986074.840311,24147,-58.462100982666016
1732986075.8516622,24322,-60.50035095214844
1732986078.161472,24727,-58.58949661254883
1732986079.3328562,24934,-58.03737258911133
1732986081.1586869,25253,-59.737403869628906
1732986089.978893,26797,-58.98323059082031
1732986102.658258,28970,-60.024444580078125
1732986102.8135848,28996,-58.35529327392578
1732986107.7105868,29829,-59.4503288269043
1732986111.52685,30470,-58.94887161254883
1732986112.363029,30612,-57.57071304321289
1732986112.9347782,30706,-57.821258544921875
1732986117.083424,31406,-61.571632385253906
1732986117.299963,31443,-61.28396224975586
1732986120.235805,31936,-60.51618194580078
1732986123.234237,32435,-59.40842056274414
1732986127.696169,33181,-60.09851837158203
1732986131.029238,33737,-58.20135498046875
1732986131.100511,33749,-59.277008056640625
1732986131.313774,33785,-58.592567443847656
1732986131.63276,33839,-58.93172073364258
1732986131.86636,33876,-58.94058609008789
1732986132.0909061,33913,-58.889503479003906
1732986134.793528,34362,-59.20364761352539
1732986135.7662,34525,-58.23060989379883
1732986136.206076,34599,-59.12257766723633
1732986141.536588,35483,-59.0570182800293
1732986144.469152,35953,-60.206905364990234
1732986144.98032,36037,-59.11325454711914
1732986148.5560288,36629,-58.71385192871094
1732986148.748081,36659,-59.591957092285156
1732986149.8939729,36850,-59.94635009765625
1732986151.997965,37202,-59.39436340332031
1732986153.7353249,37489,-59.23796463012695
1732986155.391542,37764,-59.71445846557617
1732986156.061355,37876,-59.183799743652344
1732986161.1532009,38720,-61.1435661315918
1732986161.8677912,38840,-58.912593841552734
1732986164.624746,39296,-58.763153076171875
1732986167.029956,39702,-60.719085693359375
1732986173.563414,40793,-58.178123474121094
1732986176.4167879,41271,-58.840126037597656
1732986181.573751,42134,-57.44145584106445
1732986183.5870888,42468,-61.33595657348633
1732986190.5621262,43639,-58.86333465576172
1732986190.992887,43711,-59.10107421875
1732986191.55183,43805,-59.38671875
1732986192.6620932,43993,-59.061981201171875
1732986193.908771,44200,-60.239967346191406
1732986194.208048,44251,-58.842918395996094
1732986194.522496,44304,-62.14952850341797
1732986197.548216,44816,-59.24663162231445
1732986198.420007,44964,-59.327579498291016
1732986200.865104,45372,-59.12769317626953
1732986201.660096,45507,-59.219478607177734
1732986202.549037,45658,-59.22291946411133
1732986206.586009,46334,-60.09366989135742
1732986207.054156,46413,-58.30804443359375
1732986214.956488,47744,-59.60212707519531
1732986216.3030488,47970,-59.95283126831055
1732986217.588275,48181,-59.67618942260742
1732986224.0419881,49272,-59.547698974609375
1732986228.719378,50056,-58.64385223388672
1732986233.261687,50819,-60.87372589111328
1732986235.133059,51134,-58.49913024902344
1732986235.679903,51227,-59.182289123535156
1732986239.055671,51798,-58.20117950439453
1732986245.639709,52906,-58.6926383972168
1732986246.7552419,53092,-59.084869384765625
1732986248.9723,53468,-59.180946350097656
1732986251.308556,53862,-59.53403854370117
1732986256.95689,54807,-59.21588134765625
1732986266.063122,56337,-60.92409133911133
1732986267.1637208,56521,-59.357147216796875
1732986268.950934,56820,-58.991214752197266
