Wall time,Step,Value
1732984992.330817,42,-1.5927399396896362
1732984992.942133,167,-2.1955976486206055
1732984993.225138,229,-2.512429714202881
1732984994.312952,474,-3.498152017593384
1732984994.5904598,536,-3.792935371398926
1732984994.792927,579,-4.131771087646484
1732984994.824554,586,-4.263185977935791
1732984995.0963159,647,-4.727898597717285
1732984995.413953,714,-3.940521717071533
1732984995.83291,808,-5.091745853424072
1732984996.7528498,1014,-6.297306060791016
1732984998.228682,1333,-8.311371803283691
1732984998.467674,1385,-7.38306188583374
1732984998.700466,1436,-8.67911148071289
1732985000.026777,1734,-12.017059326171875
1732985000.040839,1737,-9.83495807647705
1732985000.663543,1877,-12.477916717529297
1732985002.594549,2307,-13.835062026977539
1732985002.960646,2389,-15.268507957458496
1732985003.4050019,2485,-15.549638748168945
1732985003.40926,2486,-15.793707847595215
1732985004.311954,2685,-18.279008865356445
1732985006.822734,3230,-20.117700576782227
1732985006.897598,3246,-20.40595245361328
1732985007.182165,3305,-21.312942504882812
1732985008.68415,3618,-21.917774200439453
1732985008.6948721,3620,-22.41415023803711
1732985008.9255092,3670,-22.763397216796875
1732985009.637951,3821,-24.279634475708008
1732985010.27548,3956,-26.653099060058594
1732985011.985916,4317,-24.559415817260742
1732985012.394117,4400,-27.26153564453125
1732985012.821495,4492,-26.48900032043457
1732985012.8984761,4509,-28.865673065185547
1732985015.173459,4971,-35.03522872924805
1732985015.9462268,5134,-36.84356689453125
1732985016.992619,5345,-31.715545654296875
1732985018.859326,5723,-33.54084396362305
1732985019.750009,5907,-39.05336380004883
1732985020.148739,5990,-39.13991165161133
1732985021.2225652,6200,-39.14392852783203
1732985023.579361,6699,-46.39131546020508
1732985023.6358411,6711,-42.921897888183594
1732985024.313309,6854,-39.57638168334961
1732985024.8433018,6966,-43.20604705810547
1732985025.740011,7155,-45.948734283447266
1732985027.2157109,7460,-44.95140075683594
1732985027.228491,7463,-46.81864929199219
1732985028.843394,7798,-45.661624908447266
1732985029.0140522,7833,-45.873836517333984
1732985030.3176131,8066,-45.91130447387695
1732985030.875875,8180,-48.71711730957031
1732985031.0721211,8221,-49.05147171020508
1732985032.394546,8498,-50.45923614501953
1732985032.442914,8508,-54.309852600097656
1732985034.291261,8878,-52.77170944213867
1732985034.568596,8935,-52.50608444213867
1732985036.2702332,9260,-54.172821044921875
1732985037.3530161,9468,-53.78896713256836
1732985037.7763069,9554,-51.57855224609375
1732985038.4955919,9698,-55.80257034301758
1732985041.862165,10399,-55.887386322021484
1732985042.23998,10479,-59.571319580078125
1732985042.4422982,10522,-58.600494384765625
1732985042.846522,10607,-55.431060791015625
1732985043.6918552,10780,-60.18690872192383
1732985044.295985,10905,-60.830223083496094
1732985044.585911,10966,-56.63408279418945
1732985044.8424041,11020,-59.65256118774414
1732985047.284238,11532,-59.799259185791016
1732985047.445673,11566,-57.066314697265625
1732985048.020731,11685,-60.287296295166016
1732985049.528404,11969,-62.030860900878906
1732985049.5514581,11974,-63.61125946044922
1732985050.458913,12164,-60.68974304199219
1732985051.064379,12290,-57.98283004760742
1732985054.0222871,12877,-60.77735137939453
1732985054.772607,13034,-64.63895416259766
1732985054.9001422,13061,-61.81094741821289
1732985057.411157,13597,-63.251644134521484
1732985057.519878,13620,-63.51802444458008
1732985058.410215,13810,-66.54646301269531
1732985060.752907,14294,-66.3114013671875
1732985062.516572,14668,-68.83605194091797
1732985063.0363798,14779,-65.3758773803711
1732985063.4785101,14873,-66.98328399658203
1732985066.334712,15473,-66.85111999511719
1732985067.727776,15764,-67.59069061279297
1732985069.5341911,16116,-66.07295989990234
1732985073.1719968,16857,-67.51136779785156
1732985074.1889138,17066,-66.43909454345703
1732985074.338261,17097,-67.98941802978516
1732985075.410091,17317,-69.0426025390625
1732985075.513786,17339,-68.46404266357422
1732985076.491433,17543,-69.62419128417969
1732985076.559564,17557,-66.86027526855469
1732985080.8481028,18451,-68.77135467529297
1732985084.009205,19116,-70.70185852050781
1732985084.272994,19169,-69.72355651855469
1732985086.019774,19531,-70.51416778564453
1732985086.535272,19640,-69.13972473144531
1732985086.961107,19731,-71.3445816040039
1732985088.205421,19995,-69.99337005615234
1732985088.478761,20053,-67.7764892578125
1732985088.520343,20062,-69.36502075195312
1732985089.3983092,20244,-68.11416625976562
1732985089.436248,20252,-68.63333892822266
1732985089.769654,20323,-69.34296417236328
1732985090.324343,20440,-69.989990234375
1732985090.8067572,20539,-70.04672241210938
1732985090.993608,20578,-69.0196762084961
1732985091.948799,20779,-69.88556671142578
1732985091.9634,20782,-69.71075439453125
1732985092.308429,20855,-68.12419128417969
1732985093.373585,21080,-70.86100006103516
1732985093.6770098,21144,-71.31375122070312
1732985094.092903,21232,-69.14930725097656
1732985094.516665,21319,-69.36909484863281
1732985097.034251,21848,-67.79631805419922
1732985098.9533298,22245,-69.20250701904297
1732985099.357576,22330,-69.4007568359375
1732985099.493737,22358,-70.87873840332031
1732985103.5094059,23138,-69.55374908447266
1732985103.5588741,23148,-70.34020233154297
1732985103.771528,23192,-69.3778076171875
1732985104.2199612,23286,-69.54592895507812
1732985104.5789492,23361,-71.11415100097656
1732985104.907298,23427,-69.1469955444336
1732985105.44494,23540,-69.58948516845703
1732985106.074868,23670,-70.1326675415039
1732985106.1279092,23681,-70.49939727783203
1732985106.222923,23701,-69.81277465820312
1732985108.343035,24147,-70.41102600097656
1732985108.986434,24282,-68.70958709716797
1732985108.9972749,24284,-69.98982238769531
1732985109.1768808,24322,-68.59850311279297
1732985110.6223118,24621,-69.3066177368164
1732985111.1525629,24727,-69.56382751464844
1732985112.136331,24934,-71.16522216796875
1732985113.654921,25253,-71.89179229736328
1732985114.3100858,25391,-69.41222381591797
1732985116.350516,25812,-68.23526000976562
1732985116.5157309,25847,-72.20218658447266
1732985116.870676,25921,-69.97029876708984
1732985118.697122,26303,-69.85872650146484
1732985121.0956402,26797,-69.40971374511719
1732985121.099831,26798,-69.62757873535156
1732985122.832841,27154,-70.58475494384766
1732985124.5375931,27505,-69.27862548828125
1732985125.0078778,27603,-69.6590347290039
1732985125.1768792,27638,-68.78483581542969
1732985126.0881999,27825,-70.92508697509766
1732985126.542024,27916,-69.43827819824219
1732985129.0490081,28438,-68.0198974609375
1732985129.551287,28543,-69.1802749633789
1732985131.655116,28970,-71.13741302490234
1732985131.782748,28996,-69.057861328125
1732985132.103171,29062,-70.26321411132812
1732985132.768903,29201,-70.22023010253906
1732985133.065015,29263,-67.36715698242188
1732985134.0610602,29471,-68.94302368164062
1732985134.730724,29611,-69.24095153808594
1732985135.792332,29829,-70.05777740478516
1732985136.647187,30005,-70.60458374023438
1732985136.7802198,30031,-70.15162658691406
1732985137.474143,30174,-68.93901062011719
1732985138.238826,30327,-70.1205062866211
1732985138.9457831,30470,-69.489501953125
1732985139.6932428,30612,-70.39340209960938
1732985140.1738229,30706,-67.8405532836914
1732985140.244428,30720,-69.83433532714844
1732985143.764138,31406,-68.13910675048828
1732985143.946736,31443,-69.65872192382812
1732985146.124276,31880,-70.62480163574219
1732985146.411909,31936,-69.36114501953125
1732985146.7652469,32004,-67.08230590820312
1732985147.852341,32207,-68.10798645019531
1732985149.054664,32435,-68.3812255859375
1732985149.624814,32542,-67.14201354980469
1732985150.2312331,32657,-68.5300521850586
1732985150.768493,32762,-69.37115478515625
1732985151.434935,32894,-68.79222869873047
1732985151.4741912,32902,-68.20753479003906
