Wall time,Step,Value
1732841864.273912,0,1.0
1732841864.836117,1,1.0
1732841865.3272378,2,1.0
1732841865.836881,3,1.0
1732841866.353573,4,1.0
1732841866.881003,5,1.0
1732841867.383041,6,1.0
1732841867.9778528,7,1.0
1732841868.479546,8,1.0
1732841868.9996989,9,1.0
1732841869.477691,10,1.0
1732841870.024252,11,1.0
1732841870.5461361,12,1.0
1732841871.074712,13,1.0
1732841871.531195,14,1.0
1732841872.049639,15,1.0
1732841872.5921469,16,1.0
1732841873.099304,17,1.0
1732841873.597719,18,1.0
1732841874.180104,19,1.0
1732841874.71939,20,1.0
1732841875.265665,21,1.0
1732841875.866108,22,1.0
1732841876.4351418,23,1.0
1732841876.91345,24,1.0
1732841877.493629,25,1.0
1732841878.064063,26,1.0
1732841878.711384,27,1.0
1732841879.273643,28,1.0
1732841879.779161,29,1.0
1732841880.2851388,30,1.0
1732841880.972506,31,1.0
1732841881.483511,32,1.0
1732841881.948426,33,1.0
1732841882.6456902,34,1.0
1732841883.3137548,35,1.0
1732841884.006155,36,1.0
1732841884.723937,37,1.0
1732841885.488541,38,1.0
1732841886.076488,39,1.0
1732841886.62224,40,1.0
1732841887.239755,41,1.0
1732841887.881394,42,1.0
1732841888.424043,43,1.0
1732841888.982214,44,1.0
1732841889.5313652,45,1.0
1732841890.009771,46,1.0
1732841890.6124852,47,1.0
1732841891.2281559,48,1.0
1732841891.733547,49,1.0
1732841892.245684,50,1.0
1732841892.833046,51,1.0
1732841893.31986,52,1.0
1732841893.914585,53,1.0
1732841894.452107,54,1.0
1732841894.931322,55,1.0
1732841895.448698,56,1.0
1732841895.953272,57,1.0
1732841896.428579,58,1.0
1732841896.9441931,59,1.0
1732841897.4199219,60,1.0
1732841897.859523,61,1.0
1732841898.434776,62,1.0
1732841899.015552,63,1.0
1732841899.541485,64,1.0
1732841900.112277,65,1.0
1732841900.661759,66,1.0
1732841901.237205,67,1.0
1732841901.8881621,68,1.0
1732841902.416468,69,1.0
1732841902.8852859,70,1.0
1732841903.546274,71,1.0
1732841904.155545,72,1.0
1732841904.750164,73,1.0
1732841905.365922,74,1.0
1732841906.076362,75,1.0
1732841906.691942,76,1.0
1732841907.289897,77,1.0
1732841907.857321,78,1.0
1732841908.45771,79,1.0
1732841908.973004,80,1.0
1732841909.649306,81,1.0
1732841910.2032,82,1.0
1732841910.755531,83,1.0
1732841911.394851,84,1.0
1732841912.008696,85,1.0
1732841912.6598568,86,1.0
1732841913.2282822,87,1.0
1732841913.745447,88,1.0
1732841914.2858849,89,1.0
1732841914.9169269,90,1.0
1732841919.5900211,91,1.0
1732841920.2597299,92,1.0
1732841920.88659,93,1.0
