Wall time,Step,Value
1732821588.318006,0,0.0
1732821589.761577,1,1.0
1732821603.383008,2,0.0
1732821617.564256,3,0.0
1732821621.093802,4,1.0
1732821630.314006,5,1.0
1732821633.741749,6,1.0
1732821649.693007,7,0.0
1732821651.009127,8,1.0
1732821654.248472,9,1.0
1732821660.756418,10,1.0
1732821662.260004,11,1.0
1732821663.799416,12,1.0
1732821665.179296,13,1.0
1732821678.973563,14,1.0
1732821685.081967,15,1.0
1732821702.141772,16,0.0
1732821704.062041,17,1.0
1732821711.8742678,18,1.0
1732821726.237549,19,1.0
1732821738.429663,20,1.0
1732821748.1967201,21,1.0
1732821757.467433,22,1.0
1732821771.9042728,23,0.0
1732821781.948937,24,1.0
1732821783.244382,25,1.0
1732821784.263242,26,1.0
1732821785.4968262,27,1.0
1732821786.67364,28,1.0
1732821788.0313432,29,1.0
1732821792.871563,30,1.0
1732821794.006128,31,1.0
1732821804.40497,32,1.0
1732821805.418575,33,1.0
1732821806.447497,34,1.0
1732821821.368972,35,0.0
1732821822.419749,36,1.0
1732821830.6692538,37,1.0
1732821831.771414,38,1.0
1732821845.9856699,39,1.0
1732821862.906261,40,0.0
1732821875.1471841,41,1.0
1732821880.245041,42,1.0
1732821881.5590389,43,1.0
1732821898.962105,44,0.0
1732821903.281087,45,1.0
1732821917.769665,46,0.0
1732821931.944559,47,0.0
1732821945.830881,48,0.0
1732821947.053046,49,1.0
1732821948.097737,50,1.0
1732821950.36588,51,1.0
1732821951.6300008,52,1.0
1732821965.463541,53,0.0
1732821979.4627268,54,0.0
1732821993.553473,55,0.0
1732821995.615138,56,1.0
1732822005.653013,57,1.0
1732822019.376873,58,0.0
1732822033.3122509,59,0.0
1732822046.0391848,60,1.0
1732822054.706552,61,1.0
1732822057.011001,62,1.0
1732822066.315682,63,1.0
1732822068.49283,64,1.0
1732822069.985204,65,1.0
1732822071.1525362,66,1.0
1732822074.283408,67,1.0
1732822075.8713999,68,1.0
1732822078.752647,69,1.0
1732822085.882823,70,1.0
1732822090.744419,71,1.0
1732822092.2528389,72,1.0
1732822094.132324,73,1.0
1732822095.976313,74,1.0
1732822098.89421,75,1.0
1732822100.8272388,76,1.0
1732822102.216099,77,1.0
1732822103.5937989,78,1.0
1732822110.142602,79,1.0
1732822111.864458,80,1.0
1732822114.3510652,81,1.0
1732822131.764153,82,0.0
1732822135.024829,83,1.0
1732822138.2825139,84,1.0
1732822139.746082,85,1.0
1732822141.297359,86,1.0
1732822145.7650712,87,1.0
1732822147.4244769,88,1.0
1732822152.3931808,89,1.0
1732822155.378777,90,1.0
1732822156.8964758,91,1.0
1732822160.448112,92,1.0
1732822164.398304,93,1.0
1732822165.682291,94,1.0
1732822166.840071,95,1.0
1732822168.607573,96,1.0
1732822169.688283,97,1.0
1732822172.0296361,98,1.0
1732822174.6627939,99,1.0
1732822178.448299,100,1.0
1732822179.963657,101,1.0
1732822181.07472,102,1.0
1732822182.632062,103,1.0
1732822184.1787488,104,1.0
1732822185.568116,105,1.0
1732822189.412917,106,1.0
1732822193.1022289,107,1.0
1732822198.546426,108,1.0
1732822199.8245142,109,1.0
1732822201.216542,110,1.0
1732822205.699883,111,1.0
1732822210.612937,112,1.0
1732822211.955338,113,1.0
1732822215.344974,114,1.0
1732822216.445636,115,1.0
1732822217.628099,116,1.0
1732822218.998851,117,1.0
1732822220.077333,118,1.0
1732822221.382754,119,1.0
1732822223.584536,120,1.0
1732822224.687715,121,1.0
1732822235.239667,122,1.0
1732822238.344219,123,1.0
1732822239.60465,124,1.0
1732822244.0304341,125,1.0
1732822257.423131,126,1.0
1732822260.377096,127,1.0
1732822261.796596,128,1.0
1732822264.183944,129,1.0
1732822271.1458292,130,1.0
1732822272.3895411,131,1.0
1732822273.7365482,132,1.0
1732822277.645728,133,1.0
1732822279.145567,134,1.0
1732822280.505712,135,1.0
1732822288.55327,136,1.0
1732822293.841239,137,1.0
1732822297.012903,138,1.0
1732822298.098537,139,1.0
1732822299.1888142,140,1.0
1732822313.107439,141,0.0
1732822315.965226,142,1.0
1732822330.414167,143,0.0
1732822335.032299,144,1.0
1732822351.994773,145,0.0
1732822366.7975638,146,0.0
1732822368.6348429,147,1.0
1732822369.843172,148,1.0
1732822371.646228,149,1.0
1732822373.881401,150,1.0
